sample_id,schema_version,source_type,document_id,document_title,sentence_text,sentence_type_candidate,obligation_level_candidate,subject_type_candidate,action_type_candidate,condition_type_candidate,evidence_type_candidate,work_type_candidate,hazard_candidate,equipment_candidate,confidence,noise_flag,reviewer_note
S0360,v0.1,expc,62,노동부-「산업안전보건법」제37조제1항(제조 등의 금지의 주체),"○ 「근로기준법」도 제10조(적용범위)제1항에서 이 법은 상시 5인 이상의 근로자를 사용하는 모든 사업 또는 사업장에 적용한다고 규정하고도 동법 제8조(중간착취의 배제)는 누구든지 법률에 의하지 아니하고는 영리로 타인의 취업에 개입하거나 중간인으로서 이익을 취득하지 못한다고 하고 있고, 동법 제39조(취업방해의 금지)는 누구든지 근로자의 취업을 방해할 목적으로 비밀기호 또는 명부를 작성·사용하거나 통신을 하여서는 아니 된다고 규정하고 있습니다.",prohibition,prohibited,worker,prepare,,expc,,,,medium,0,
S0361,v0.1,expc,63,민원인 - 대학에 두는 산학협력단이 「산업안전보건법」 제54조제1항에 따라 안전 및 보건에 관하여 필요한 조치를 해야 하는 “사업주”에 해당하는지(「산업안전보건법」 제54조제1항 등 관련),"가 발생했을 때에는 즉시 해당 작업을 중지시키고 근로자를 작업장소에서 대피시키는 등 안전 및 보건에 관하여 필요한 조치를 해야 한다고 규정하고 있는 한편,",requirement,mandatory,worker,,,expc,,,,high,0,
S0362,v0.1,expc,63,민원인 - 대학에 두는 산학협력단이 「산업안전보건법」 제54조제1항에 따라 안전 및 보건에 관하여 필요한 조치를 해야 하는 “사업주”에 해당하는지(「산업안전보건법」 제54조제1항 등 관련),에 관한 업무4)4) 「산업안전보건법」 제3조 단서에 따라 같은 법 제54조제1항의 적용이 배제되는 사업에 해당하지 않는 경우를 전제함.,legal_reference,informative,,,,expc,,,,medium,0,
S0363,v0.1,expc,63,민원인 - 대학에 두는 산학협력단이 「산업안전보건법」 제54조제1항에 따라 안전 및 보건에 관하여 필요한 조치를 해야 하는 “사업주”에 해당하는지(「산업안전보건법」 제54조제1항 등 관련),"「산업안전보건법」 제54조제1항에서는 “사업주”는 중대재해가 발생했을 때 안전 및 보건에 관하여 필요한 조치를 해야 한다고 규정하고 있고, 같은 법 제2조제4호에서는 사업주를 “근로자를 사용하여 사업을 하는 자”로 정의하고 있는 한편, 산학협력단은 산학협력법 제25조제1항에 따라 산학연협력에 관한 업무를 관장하기 위해 ‘대학에 두는’ 조직으로서, 같은 조 제2항에서는 “산학협력단은 법인으로 한다”고 규정하고, 같은 법 제28조제3항에서는 산학협력단의 단장은 해당 대학의 장의 지도·감독을 받아 그 소관 업무를 총괄한다고 규정하고 있는바,",legal_reference,informative,employer,,,expc,,,,medium,0,
S0364,v0.1,expc,63,민원인 - 대학에 두는 산학협력단이 「산업안전보건법」 제54조제1항에 따라 안전 및 보건에 관하여 필요한 조치를 해야 하는 “사업주”에 해당하는지(「산업안전보건법」 제54조제1항 등 관련),"을 두는 경우 학교기업의 수입은 산학협력단의 회계수입으로 하며(제36조제2항제2호), 산학협력단 소관의 모든 수입과 지출은 산학협력단의 회계에 계상(計上)해야 하고(같은 법 시행령 제24조제1항), 산학협력단의 단장은 산학협력단의 수입과 지출에 관한 사무를 관장하도록 한 점(같은 법 시행령 제25조제1항) 등에 비추어 보면, 산학협력단은 사업경영에 따른 이익과 손해의 귀속주체로서 대학과는 별개로 수입과 지출 등 회계를 스스로 관리하고 그 책임을 진다는 점도 이 사안을 해석할 때 고려할 필요가 있습니다.",condition_trigger,informative,,,,expc,,,,medium,0,
S0365,v0.1,expc,63,민원인 - 대학에 두는 산학협력단이 「산업안전보건법」 제54조제1항에 따라 안전 및 보건에 관하여 필요한 조치를 해야 하는 “사업주”에 해당하는지(「산업안전보건법」 제54조제1항 등 관련),“산업재해”란 노무를 제공하는 사람이 업무에 관계되는 건설물·설비·원재료·가스·증기·분진 등에 의하거나 작업 또는 그 밖의 업무로 인하여 사망 또는 부상하거나 질병에 걸리는 것을 말한다.,definition,informative,,,,expc,,,,medium,0,
S0366,v0.1,expc,63,민원인 - 대학에 두는 산학협력단이 「산업안전보건법」 제54조제1항에 따라 안전 및 보건에 관하여 필요한 조치를 해야 하는 “사업주”에 해당하는지(「산업안전보건법」 제54조제1항 등 관련),제54조(중대재해 발생 시 사업주의 조치) ① 사업주는 중대재해가 발생하였을 때에는 즉시 해당 작업을 중지시키고 근로자를 작업장소에서 대피시키는 등 안전 및 보건에 관하여 필요한 조치를 하여야 한다.,requirement,mandatory,employer,,incident_emergency,expc,,,,high,0,
S0367,v0.1,expc,63,민원인 - 대학에 두는 산학협력단이 「산업안전보건법」 제54조제1항에 따라 안전 및 보건에 관하여 필요한 조치를 해야 하는 “사업주”에 해당하는지(「산업안전보건법」 제54조제1항 등 관련),제25조 (산학협력단의 설립·운영) ① 대학은 학교규칙으로 정하는 바에 따라 대학에 산학연협력에 관한 업무를 관장하는 조직(이하 “산학협력단”이라 한다)을 둘 수 있다.,definition,informative,,,,expc,,,,medium,0,
S0368,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),「고등교육법」 제2조제1호에 따른 대학에서 물리학 관련 학위를 취득한 사람이 「산업안전보건법 시행령」 별표 27 제1호나목1)에서 석면조사기관의 인력기준으로 정한 “「초ㆍ중등교육법」에 따른 공업계 고등학교 또는 이와 같은 수준 이상의 학교를 졸업한 사람”에 해당하는지?,legal_reference,informative,,train,,expc,,,,medium,0,
S0369,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),「고등교육법」 제2조제1호에 따른 대학에서 물리학 관련 학위를 취득한 사람은 「산업안전보건법 시행령」 별표 27 제1호나목1)의 인력기준에 해당하지 않습니다.,legal_reference,informative,,train,,expc,,,,medium,0,
S0370,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),"「산업안전보건법」 제119조제2항에서는 일정 규모 이상의 건축물이나 설비에 대해 같은 법 제120조에 따라 지정받은 석면조사기관에서 석면 포함 여부 및 석면의 종류&#8228;함유량 등에 대해 조사하도록 규정하고 있는바, 이는 건축물 또는 설비에 함유된 석면은 육안으로 판단하기 어렵고 석면조사의 신뢰성ㆍ객관성을 확보할 필요가 있다는 점을 고려하여 전문기관으로 하여금 석면조사를 수행하도록 한 것이므로,1)1) 2008.",legal_reference,informative,,,,expc,,,,medium,0,
S0371,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),석면조사기관으로 지정받기 위한 요건을 정한 「산업안전보건법 시행령」 별표 27 제1호의 인력기준은 석면조사 업무의 전문적 수행에 적합한 사람이 확보될 수 있는 방향으로 해석해야 합니다.,legal_reference,informative,,,,expc,,,,medium,0,
S0372,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),"「산업안전보건법 시행령」 별표 27 제1호나목1)에서는 석면조사기관의 인력기준의 하나로 “「초ㆍ중등교육법」에 따른 공업계 고등학교 또는 이와 같은 수준 이상의 학교를 졸업한 사람”을 규정하여 “공업계 고등학교”라고 분야를 특정하고 있는바, 이는 공업계 고등학교에서 특화된 분야의 교육과정을 통해 습득하게 되는 공업계열의 지식ㆍ기능이 석면조사 업무에 필요하다는 입법정책적 판단에 따라 “공업계”로 한정하여 인력기준을 정한 것이므로, 「고등교육법」 제2조제1호에 따른 대학이 고등학교 수준 이상의 학교에 해당하더라도 대학에서 학위를 취득한 사람은 “공업계”에 해당하는 관련 학위를 취득한 사람으로 한정하는 것이 입법취지에 부합하는 해석입니다.",legal_reference,informative,,train,,expc,,,,medium,0,
S0373,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),"그런데 「대학설립ㆍ운영 규정」 별표 1에서 정한 대학의 계열별 구분에 따르면 공학 등이 포함되는 “공학계열”과 물리학이 포함된 이학(理學) 등 “자연과학계열”은 별도의 계열로 구분되고, 「초ㆍ중등교육법」 제90조제1항제10호 및 제91조제1항에 따라 지정ㆍ고시된 산업수요 맞춤형 고등학교 및 특성화고등학교에서 실시하는 공업계열 고등학교 교육과정의 과목 및 학과에는 물리학 및 물리학과가 포함되어 있지 않다는 점에 비추어 보면, 대학에서 물리학 관련 학위를 취득한 것을 공업계 고등학교 수준 이상의 학교를 졸업한 것으로 보는 것은 타당하지 않습니다.",legal_reference,informative,,train,,expc,,,,medium,0,
S0374,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),"만약 이와 달리 대학에서 물리학 관련 학위를 받은 사람이 「산업안전보건법 시행령」 별표 27 제1호나목1)의 인력기준에 해당한다고 볼 경우, 같은 목 2)에서 대학 또는 이와 같은 수준 이상의 학교에서 학위를 취득한 사람을 별도의 인력기준으로 정하면서 해당 학위를 산업보건(위생)학ㆍ환경보건(위생)학 관련으로 한정한 규정이 사실상 무의미하게 된다는 점도 고려해야 합니다.",legal_reference,informative,,,,expc,,,,medium,0,
S0375,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),따라서 「고등교육법」 제2조제1호에 따른 대학에서 공업계열의 학위에 해당하지 않는 물리학 관련 학위를 취득한 사람은 「산업안전보건법 시행령」 별표 27 제1호나목1)의 인력기준에 해당한다고 볼 수 없습니다.,legal_reference,informative,,train,,expc,,,,medium,0,
S0376,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),「산업안전보건법 시행령」 별표 27 제1호나목1)의 “이와 같은 수준 이상의 학교를 졸업한 사람”의 범위에 대학 등에서 어떤 분야의 학위를 취득한 사람까지 해당하는지를 보다 명확히 규정할 필요가 있습니다.,legal_reference,informative,,,,expc,,,,medium,0,
S0377,v0.1,expc,67,민원인 - 대학에서 물리학 관련 학위를 취득한 사람이 석면조사기관의 인력기준에 해당하는지 여부(「산업안전보건법 시행령」 별표 27 등 관련),제90조(석면조사기관의 지정 요건 등) 법 제120조제1항에 따라 석면조사기관으로 지정받을 수 있는 자는 다음 각 호의 어느 하나에 해당하는 자로서 별표 27에 따른 인력ㆍ시설 및 장비를 갖추고 법 제120조제2항에 따라 고용노동부장관이 실시하는 석면조사기관의 석면조사 능력 확인에서 적합 판정을 받은 자로 한다.,legal_reference,informative,,,,expc,,,,medium,0,
S0378,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"「산업안전보건법」 제130조제1항 본문 및 같은 법 시행규칙 별표 22 제3호다목에 따르면 사업주1)1) 근로자를 사용하여 사업하는 자를 말하며(「산업안전보건법」 제2조제4호 참조), 이하 같음",legal_reference,informative,employer,,,expc,,,,medium,0,
S0379,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"는 ‘「산업안전보건기준에 관한 규칙」 제573조제1호의 방사선에 노출되는 업무에 종사하는 근로자’의 건강관리를 위하여 건강진단(이하 “특수건강진단”이라 함)을 실시하여야 한다고 규정하고 있고, 「산업안전보건법」 제130조제1항 단서 및 같은 법 시행규칙 제200조제1호에서는 사업주가 ‘「원자력안전법」에 따른 건강진단(방사선만 해당한다)’을 실시한 경우 해당 유해인자에 대한 특수건강진단을 실시한 것으로 본다고 규정하고 있는 한편,",requirement,mandatory,employer,,,expc,,,,high,0,
S0380,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"에 대하여 건강진단을 실시하여야 한다고 규정하고 있는바,",requirement,mandatory,,,,expc,,,,high,0,
S0381,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지?,requirement,mandatory,employer,report,,expc,,,,medium,0,
S0382,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"먼저 「산업안전보건법」 제130조제1항 본문 및 같은 법 시행규칙 별표 22 제3호다목에서는 원칙적으로 사업주가 방사선에 노출되는 업무에 종사하는 근로자에 대해 특수건강진단을 실시하도록 의무를 부과하면서, 같은 법 제130조제1항 단서 및 같은 법 시행규칙 제200조제1호에서는 ‘「원자력안전법」에 따른 건강진단을 실시한 경우’ 특수건강진단을 실시한 것으로 보도록 하고 있습니다.",legal_reference,informative,employer,,,expc,,,,medium,0,
S0383,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"그런데 신고사업자는 「원자력안전법」 제91조제1항에 따라 건강진단을 실시하여야 하는 원자력관계사업자의 범위에서 제외되어 있는바, 「원자력안전법」에 따른 건강진단을 “실시하지 않은” 신고사용자는 「산업안전보건법」 제130조제1항 단서에 따라 특수건강진단을 실시한 것으로 보는 경우에 해당되지 않으므로, 특수건강진단을 실시해야 한다는 것이 문언상 명확합니다.",requirement,mandatory,,report,,expc,,,,high,0,
S0384,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"하려는 것이라는 점을 고려하면, 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제된 신고사용자에 대해서도 「산업안전보건법」에 따른 특수건강진단 의무가 면제된다고 해석하는 것은 사업주에게 유해인자별 특수건강진단을 실시할 법적 의무를 부과한 같은 법 제130조의 입법취지에 부합하지 않습니다.",legal_reference,informative,employer,report,,expc,,,,medium,0,
S0385,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),따라서 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 합니다.,requirement,mandatory,employer,report,,expc,,,,medium,0,
S0386,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),제130조(특수건강진단 등) ① 사업주는 다음 각 호의 어느 하나에 해당하는 근로자의 건강관리를 위하여 건강진단(이하 “특수건강진단”이라 한다)을 실시하여야 한다.,definition,informative,employer,,,expc,,,,medium,0,
S0387,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),"다만, 사업주가 고용노동부령으로 정하는 건강진단을 실시한 경우에는 그 건강진단을 받은 근로자에 대하여 해당 유해인자에 대한 특수건강진단을 실시한 것으로 본다.",scope_exclusion,exception,employer,,,expc,,,,medium,0,
S0388,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),고용노동부령으로 정하는 유해인자에 노출되는 업무(이하 “특수건강진단대상업무”라 한다)에 종사하는 근로자,definition,informative,worker,,,expc,,,,medium,0,
S0389,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),제200조(특수건강진단 실시의 인정) 법 제130조제1항 단서에서 “고용노동부령으로 정하는 건강진단”이란 다음 각 호의 어느 하나에 해당하는 건강진단을 말한다.,definition,informative,,,,expc,,,,medium,0,
S0390,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),■ 산업안전보건법 시행규칙 [별표 22] <개정 2021.,legal_reference,informative,,,,expc,,,,medium,0,
S0391,v0.1,expc,68,민원인 - 사업주인 신고사용자가 방사선에 노출되는 업무에 종사하는 근로자에 대해 「원자력안전법」 제91조제1항에 따라 건강진단 실시 의무가 면제되어 건강진단을 실시하지 않았다면 「산업안전보건법」 제130조제1항에 따른 특수건강진단을 실시하여야 하는지(「산업안전보건법」 제130조제1항제1호 등 관련),제91조(방사선장해방지조치) ① 원자력관계사업자(신고사용자는 제외한다)는 방사선장해를 방지하기 위하여 대통령령으로 정하는 바에 따라 다음 각 호의 조치를 하여야 한다.,scope_exclusion,exception,,report,,expc,,,,medium,0,
S0392,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),「산업안전보건법 시행규칙」 제4조제1항에 규정된 “3일 이상”은 연속적인 기간을 의미하는지?,descriptive_noise,informative,,,,expc,,,,low,1,
S0393,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),○ 「산업안전보건법 시행규칙」 제4조(2014.,descriptive_noise,informative,,,,expc,,,,low,1,
S0394,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),"시행)를 개정하여 산업재해 발생 보고대상을 종전의 “4일 이상의 요양”에서 “3일 이상의 휴업”으로 변경하였는바,",descriptive_noise,informative,,report,incident_emergency,expc,,,,low,1,
S0395,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),"○ 고용노동부는 “요양”에는 통근치료 등 경미한 재해도 포함하여 일정 기간 치료를 요하는 경우로서 연속적인 기간으로 적용하였지만, “휴업”은 결근으로 보다 중한 재해만을 포함하나, 연속적인 기간인지, 비연속적인 기간인지 의문이 생겨 법제처에 해석을 요청함.",descriptive_noise,informative,,,,expc,,,,low,1,
S0396,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),「산업안전보건법 시행규칙」 제4조제1항에 규정된 “3일 이상”은 연속적인 기간을 의미한다고 할 것입니다.,descriptive_noise,informative,,,,expc,,,,low,1,
S0397,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),이 사안에서는 같은 법 시행규칙 제4조제1항에 규정된 “3일 이상”이 연속적인 기간을 의미하는지 여부가 문제될 수 있습니다.,descriptive_noise,informative,,,,expc,,,,low,1,
S0398,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),"질병을 의미하는 것으로 해석되며, 같은 시행규칙 별지 제1호서식 산업재해조사표에서는 장해종류, 상해부위, 휴업예정일 등을 기재하도록 하고, 이 때 의사의 진단 소견을 참조하도록 하고 있는데, 의사의 진단 소견에 따른 휴업예정일도 연속적인 기간으로 해석되고 있는 점에 비추어 보더라도 “3일 이상의 휴업”은 연속적 3일 이상의 기간을 의미한다고 보아야 할 것입니다.",descriptive_noise,informative,,,,expc,,,,low,1,
S0399,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),"또한, 입법연혁을 살펴보면, 「산업안전보건법」 제10조에 따른 산업재해 보고제도는 산업재해 발생현황과 원인 등을 적시(適時)에 파악하여 해당 사업장의 재발방지대책 수립 및 산업재해 예방을 위한 국가 시책에 참고하려는 것으로서, 2013.",descriptive_noise,informative,workplace,report,incident_emergency,expc,,,,low,1,
S0400,v0.1,expc,58,고용노동부 - ‘3일 이상의 휴업’이 연속적인 기간을 의미하는지 여부(「산업안전보건법 시행규칙」 제4조 등 관련),"고용노동부령 제99호로 같은 법 시행규칙을 개정하면서 보고대상 산업재해 등을 종전에 “4일 이상의 요양이 필요한 부상을 입거나 질병에 걸린 사람이 발생한 경우”로 하던 것을 “3일 이상의 휴업이 필요한 부상을 입거나 질병에 걸린 사람이 발생한 경우”로 강화하였는바, 종전 “4일 이상의 요양”을 연속적인 기간으로 해석해 왔던 점에 비추어보",descriptive_noise,informative,,report,,expc,,,,low,1,
S0401,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,근로자와 관리감독자가 알아야 할 사항,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0402,v0.2,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),감시인을 두고 그 특수화학설비의 운전 중 설비를 감시하도록 하는 등의 조치 필요,equipment_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=supervision
S0403,v0.2,kosha,44898,해빙기 건설현장 안전수칙 OPL,1-3  토석 무너짐·낙반 위험에 대한 방호 조치 및 출입금지 표지판 설치,prohibition,prohibited,,,,kosha,,,,medium,0,v2_extra|zh=administrative
S0404,v0.2,kosha,30240,(선박건조 및 수리업)크레인 다중작업,"● 중량물 취급에 대한 치밀한 작업계획서를 작성하고, 자격 있는 작업지휘자(Qualified Supervisor)를 지정",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0405,v0.2,kosha,30240,(선박건조 및 수리업)크레인 다중작업,"● 작업지휘자, 운전자, 신호수, 줄걸이 작업자는 각자의 임무가 무엇인지, 권상작업 전에 어떠한 준비를 해야",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0406,v0.2,kosha,30240,(선박건조 및 수리업)크레인 다중작업,● 작업지휘자는 운전자와 무선으로 연락을 취하면서 모든 상황을 직접 보면서 지휘 및 통제해야 한다.,requirement,mandatory,,,,kosha,,,,medium,0,v2_extra|zh=supervision
S0407,v0.2,kosha,30240,(선박건조 및 수리업)크레인 다중작업,"- 작업지휘자, 운전자, 신호수, 줄걸이 작업자 사이에 신호 불일치로 크레인 전도 위험",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0408,v0.2,kosha,30240,(선박건조 및 수리업)크레인 다중작업,"- 중량물 취급에 대한 치밀한 작업계획서를 작성하고, 자격 있는 작업지휘자(Qualified Supervisor)를",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0409,v0.2,kosha,30240,(선박건조 및 수리업)크레인 다중작업,- 작업지휘자를 지정하여 운전자와 무선으로 연락을 취하면서 모든 상황을 직접 보면서 지휘 및 통제,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0410,v0.2,kosha,30240,(선박건조 및 수리업)크레인 다중작업,"● 작업지휘자, 신호수, 크레인 운전자, 줄걸이 작업자 사이에 신호 및 연락방법 등에 대해 협의한다.",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0411,v0.2,kosha,31528,(유리제품가공업)면취기/각면기,- 작업 전·후 주기적인 스트레칭 및 휴식시간 안배,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=administrative
S0412,v0.2,kosha,31528,(유리제품가공업)면취기/각면기,● 작업 전·중·후 스트레칭을 실시하고 휴식시간을 안배한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=administrative
S0413,v0.2,kosha,30221,(선박건조 및 수리업)고소작업대 안전작업,- 크레인이나 지게차와 근접해서 작업할 경우 감시자 배치,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=supervision
S0414,v0.2,kosha,30221,(선박건조 및 수리업)고소작업대 안전작업,- 제174조 (차량계 하역운반기계 등의 이송),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=traffic
S0415,v0.2,kosha,30221,(선박건조 및 수리업)고소작업대 안전작업,"● 갓길, 블록에 지지대(Support)가 있는 장소 등 위험한 장소에 접근하는 경우 유도자를 배치하고",condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=supervision
S0416,v0.2,kosha,45853,"[조선업] 벨트슬링 안전작업 가이드(20개언어,국문)",작업지휘자를 배치하고 작업하고,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
